['са', 951]
['ацукьдатiа', 1]
['руш-гада', 1]
['ахъайзавай', 1]
['ахъайнамазди', 1]
['чiугвадайбурув', 1]
['шикилдаваз', 1]
['суьретни', 1]
['инални', 1]
['нелай', 1]
['алахьайтiа', 1]
['ибурулайни', 1]
['усал', 1]
['куьлегдалди', 1]
['агализ', 1]
['луьтквечини', 1]
['идалайни', 1]
['дериндай', 1]
['тiуьн-хъун', 1]
['ксарин', 1]
['садаз', 1]
['чараз-чараз', 1]
['чiугунай', 1]
['уьлкведин', 1]
['элягънай', 1]
['хъфенай', 1]
['телефнай', 1]
['чпихъ', 1]
['галтугзавай', 1]
['душманрикай', 1]
['тiалабнай', 1]
['тухванай', 1]
['луьтквечидлай', 1]
['къиргьарамбашийри', 1]
['бейгьуш', 1]
['руш-пачагь', 1]
['жегьилдиз', 1]
['курпашмандиз', 1]
['суалар', 1]
['гьелелиг', 1]
['жемятдини', 1]
['къекъвезвайди', 1]
['бирдан', 1]
['алахьна…', 1]
['шехьна…', 1]
['жемятдихъ', 1]
['ксари', 1]
['тикрарна', 1]
['хтiуна', 1]
['кифер', 1]
['шадвилер', 1]
['тахсиркарриз', 1]
['кьецiи', 1]
['къванер', 1]
['гададинни', 1]
['буза', 1]
['спелар', 1]
['кьежена', 1]
['сивиз', 1]
['махни', 1]
['хкана20', 1]
['рушарикай', 1]
['теклифни', 1]
['экъечiазамазди', 1]
['перпилагда', 1]
['лугьуда29', 1]
['курпашман', 1]
['абурувай', 1]
['яр', 1]
['фу-яд', 1]
['акъваздач', 1]
['тфенгар', 1]
['вад-ругуд', 1]
['къугъунрик', 1]
['кутадач', 1]
['шаламарни', 1]
['шуьрбет', 1]
['шуьше', 1]
['кiелербан', 1]
['кiелербанди', 1]
['агъадаллай', 1]
['нехирбандивай', 1]
['жузуз', 1]
['куьлег', 1]
['авадра', 1]
['галтугайла', 1]
['михьнава', 1]
['фу-затi', 1]
['чiехидаз', 1]
['текьейди', 1]
['сандухдай', 1]
['агатмир', 1]
['ингар', 1]
['рушарик', 1]
['гьуьрметна', 1]
['хкадариз', 1]
['жагъидай', 1]
['мукьвал-мукьвал', 1]
['такуна', 1]
['кумай', 1]
['туьхвенва', 1]
['акъатзава', 1]
['инагни', 1]
['звериз-звериз', 1]
['гьуьри-гьуьри', 1]
['гьуьрипери', 1]
['инсан-мусурмандин', 1]
['туртiани', 1]
['рухъверив', 1]
['рушав', 1]
['стхаярни', 1]
['як-затi', 1]
['ферикъат', 1]
['сафунай', 1]
['авахьай', 1]
['рухъверин', 1]
['гел', 1]
['жендекдик', 1]
['гъуьрчяй', 1]
['хкахьайла', 1]
['рухъвер', 1]
['зак', 1]
['ракiарлай', 1]
['къудгъуна', 1]
['тфенгралди', 1]
['накьв', 1]
['хъивегьна', 1]
['хквервал', 1]
['чпизни', 1]
['сандухни', 1]
['деведал', 1]
['къуьрехъ', 1]
['тажирдал', 1]
['винеллай', 1]
['йисахъ', 1]
['рухвайри', 1]
['физваз', 1]
['халуяр', 1]
['тажирдизни', 1]
['фу-зат', 1]
['тажирни', 1]
['цикiелай', 1]
['хтана31', 1]
['гъанай', 1]
['вад-цiуд', 1]
['тевледавай', 1]
['балкiанриз', 1]
['къаравулвиле', 1]
['адазни', 1]
['акъвазарда', 1]
['тефин', 1]
['тфенгдал', 1]
['чагъай', 1]
['аялдин', 1]
['атiун', 1]
['къарардиз', 1]
['гафариз', 1]
['кардиз', 1]
['гьисабнач', 1]
['кьуланда', 1]
['гьанални', 1]
['фидайдалай', 1]
['гъилерихъ', 1]
['къванцин', 1]
['юкьван', 1]
['шарагди', 1]
['къвезвайдал', 1]
['кьаних', 1]
['манатади', 1]
['муькуьдаз', 1]
['муьтiуьгъ', 1]
['нажахни', 1]
['гъилеваз', 1]
['гурарин', 1]
['нажах', 1]
['хъутхуда', 1]
['пенжердай', 1]
['аждагьандал', 1]
['нисиндалди', 1]
['кукiуда', 1]
['нисинлай', 1]
['гьатдайла', 1]
['къахчувун', 1]
['хквейдайла', 1]
['вахчуда', 1]
['аждагьанриз', 1]
['сундухда', 1]
['акъуддач', 1]
['лагьанвай', 1]
['лапiаш', 1]
['вегьедайди', 1]
['хвашгелди', 1]
['аждагьанри', 1]
['экъведайди', 1]
['кiекни', 1]
['сеф', 1]
['къачуртiа', 1]
['авайбурни', 1]
['суьгьуьрдинбур', 1]
['вегъ', 1]
['падахъди', 1]
['къакъатзавай', 1]
['къерехрал', 1]
['акьаз', 1]
['фидатiа', 1]
['шарагдиз', 1]
['мугъ', 1]
['вегьана', 1]
['дагъдал', 1]
['кiарабра', 1]
['садав', 1]
['агакьдайла', 1]
['девриш', 1]
['гъанач', 1]
['кiвалахнал', 1]
['паказ', 1]
['чкаяр', 1]
['къавун', 1]
['чiередал', 1]
['къарагьна', 1]
['къазар', 1]
['секинарна', 1]
['гьараяр', 1]
['гьарайнач', 1]
['гурмагъдай', 1]
['сафни', 1]
['гъатна', 1]
['хквейдала', 1]
['хкважна', 1]
['кьуландаз', 1]
['стхадив', 1]
['гавай', 1]
['карванар', 1]
['тажирдини', 1]
['еб', 1]
['хъфенач', 1]
['затiарни', 1]
['гъанатiа', 1]
['гьиликай', 1]
['буба-пачагьдин', 1]
['стхадивай', 1]
['балкiандалаз', 1]
['келледал', 1]
['пачагьлугъ', 1]
['акьалтiар', 1]
['аллагьдивай', 1]
['вахакай', 1]
['лифрекай', 1]
['эвичiда', 1]
['пешинал', 1]
['вахан', 1]
['пеш', 1]
['кьветида', 1]
['вечрез', 1]
['вечре', 1]
['хтана43', 1]
['гиширни', 1]
['гишар', 1]
['бахчада', 1]
['пакамаз', 1]
['гъаларни', 1]
['гьадал', 1]
['чигедин', 1]
['шаламар', 1]
['асани', 1]
['чигалидихъ', 1]
['гзафбурувай', 1]
['жигъин', 1]
['хквезвайбур', 1]
['акъваза', 1]
['гиширар', 1]
['фидайди', 1]
['фадамаз', 1]
['кадаррай', 1]
['къаратикенер', 1]
['жигьизарни', 1]
['кадра', 1]
['лугьудайла', 1]
['чуьхуьзвайла', 1]
['гачалани', 1]
['легенда', 1]
['хцана', 1]
['хемирни', 1]
['чамардихъ', 1]
['кьацiук', 1]
['сусван', 1]
['сусва', 1]
['тiимилбур', 1]
['кьацiукай', 1]
['чухвана', 1]
['чукуриз', 1]
['гачалан', 1]
['тiекь', 1]
['вегьиз', 1]
['гьик', 1]
['тукiвада', 1]
['тукiвадайлани', 1]
['чукiурмир', 1]
['чiукiулдалди', 1]
['тукiвазвайла', 1]
['яллагь', 1]
['ивид', 1]
['атiудани', 1]
['ваъ–', 1]
['тiатiана', 1]
['вергер', 1]
['кьацаллай', 1]
['вергеркай', 1]
['чурун', 1]
['тапусда', 1]
['хъфизвайла', 1]
['агалчна', 1]
['чарабруз', 1]
['вирибрулай', 1]
['яйлах', 1]
['лияр', 1]
['нуькверриз', 1]
['балкiандикай', 1]
['чадура', 1]
['галчукна', 1]
['фиридлай', 1]
['алтадна', 1]
['гагьди', 1]
['гиле', 1]
['сарин', 1]
['мелез', 1]
['лагьайдлай', 1]
['куьчеда', 1]
['кьарни', 1]
['кицiерни', 1]
['далдадихъ', 1]
['ибрух', 1]
['акъайин', 1]
['кьизилар', 1]
['аялни', 1]
['элкъуьр', 1]
['хушбахт', 1]
['чигалини', 1]
['гьуьрметардай', 1]
['кiанардай', 1]
['варцар-йисар', 1]
['хкидайвал', 1]
['бубадал', 1]
['папакай', 1]
['гатаз-ягъизвай', 1]
['цура', 1]
['фитiина', 1]
['крчай', 1]
['крчайни', 1]
['фитiиниз', 1]
['югъ-къандавай', 1]
['гумрагь', 1]
['хъиляй', 1]
['тазвай', 1]
['ракъариз-варцариз', 1]
['гуьрчегди', 1]
['дидедикай', 1]
['ахтармишда', 1]
['крчарай', 1]
['виртни', 1]
['фитiинзавайди', 1]
['кiвалахдилай', 1]
['къаткида', 1]
['хъжедач', 1]
['техжез', 1]
['тукiварвал', 1]
['дерт-гъам', 1]
['лугъуда', 1]
['тукiурла', 1]
['бегьемрайла', 1]
['кучуднавай', 1]
['инавайди', 1]
['масад', 1]
['кiарабрикай', 1]
['цiуьдгъуьнна', 1]
['фад-фад', 1]
['пурх', 1]
['хъвазвачир', 1]
['михьивилер', 1]
['къуралай', 1]
['геликьайди', 1]
['тiанурдиз', 1]
['ракъаризни', 1]
['бедназар', 1]
['кiвачинди', 1]
['чпиз-чеб', 1]
['алукiайтiа', 1]
['гьелбетда', 1]
['алукiин', 1]
['алукiда', 1]
['хуртi', 1]
['мам', 1]
['кiанз', 1]
['тавурай', 1]
['къекъвенатiани', 1]
['вергерихъ', 1]
['жагъида', 1]
['кьацiал', 1]
['къуншийривай', 1]
['атай-хъфей', 1]
['экъечiзавайдан', 1]
['ахъайдани', 1]
['пайзава', 1]
['гатфарихъ', 1]
['къаридини', 1]
['цуриз', 1]
['санални', 1]
['цурай', 1]
['хъвач', 1]
['хуьнар', 1]
['хвенвай', 1]
['гумрагъ', 1]
['къаридинди', 1]
['мел', 1]
['мелдик', 1]
['атайбуру', 1]
['хкетар', 1]
['рикiинихъай', 1]
['чукурда', 1]
['гьанамаз', 1]
['хкетни', 1]
['хкана54', 1]
['рушарин', 1]
['михьийиз', 1]
['рушарини', 1]
['къахчу', 1]
['акъудайтiа', 1]
['алдатмишна', 1]
['экiяйна', 1]
['твах', 1]
['кагьрабаярни', 1]
['кагьрабадин', 1]
['эцигнава', 1]
['хурухди', 1]
['аватнани', 1]
['гахгана', 1]
['рушаркай', 1]
['лагьайда', 1]
['гъиликайни', 1]
['суз', 1]
['тевледин', 1]
['къавай', 1]
['булушкаяр', 1]
['гилигна', 1]
['рухвайриз', 1]
['вахтундлай', 1]
['акъваздайвал', 1]
['падна', 1]
['ваханди', 1]
['иер', 1]
['эвичiайла', 1]
['эцигайла', 1]
['абрузни', 1]
['вахарни', 1]
['камаллубур', 1]
['къачудайвал', 1]
['никягьна', 1]
['квелай', 1]
['алакьда', 1]
['дуьгуьдкай', 1]
['тухарда', 1]
['хада', 1]
['кьуландавайни', 1]
['вахарвай', 1]
['хадайди', 1]
['вахари', 1]
['кьейди', 1]
['квани', 1]
['кутада', 1]
['хадай', 1]
['вахарини', 1]
['гурмагъдин', 1]
['тулади', 1]
['ханаваз', 1]
['вахариз', 1]
['пехилвиляй', 1]
['кул-кус', 1]
['курцiурлар', 1]
['алукi', 1]
['кутiун', 1]
['къаридвай', 1]
['инлай-анлай', 1]
['ешикiда', 1]
['садавай', 1]
['муькуьдавай', 1]
['гьафтеяр', 1]
['хицикай', 1]
['кутiунвай', 1]
['хутiуниз', 1]
['хуьрекар-затiар', 1]
['кутiунавай', 1]
['ибрал', 1]
['седеф', 1]
['виридан', 1]
['дидеяр', 1]
['гьай', 1]
['ешикiдаваз', 1]
['затi-матi', 1]
['чпинди', 1]
['хъхъана', 1]
['кiвачелди', 1]
['харадкайни', 1]
['атiласдикай', 1]
['цiийи-цикiелай', 1]
['гахтана', 1]
['ябудал', 1]
['хтана62', 1]
['дегьзаманада', 1]
['пачагьдихъни', 1]
['цихъай', 1]
['катдай', 1]
['чин-гъил', 1]
['чуьхуьн', 1]
['барут', 1]
['хъиткьиндай', 1]
['чiехидан', 1]
['зиринг', 1]
['михьи-лацу', 1]
['пад-кьил', 1]
['диндирмишайтiани', 1]
['вахтунив', 1]
['къвез-хъфизвай', 1]
['илчийризни', 1]
['шегьерриз', 1]
['зарар', 1]
['хуьрерин', 1]
['шегьеррин', 1]
['агьалийри', 1]
['зулумдикай', 1]
['хкудун', 1]
['чкайрай', 1]
['яракьламиш', 1]
['кьушунарни', 1]
['жергеда', 1]
['кьушунриз', 1]
['телеф', 1]
['кьушунрин', 1]
['няналди', 1]
['женг', 1]
['къурхулувилик', 1]
['агьалийриз', 1]
['женгина', 1]
['акатнавайди', 1]
['кьушун', 1]
['гуьзлемишзава', 1]
['текдиз', 1]
['кiвалахдай', 1]
['тiанур', 1]
['тiалабунар', 1]
['итимарни', 1]
['суьрсетни', 1]
['физ-хкведай', 1]
['юкъни-юкьвал', 1]
['аждагъанди', 1]
['шак', 1]
['цiамар', 1]
['фялеяр', 1]
['атунал', 1]
['экьечiда', 1]
['атанатiа', 1]
['эгъуьннавай', 1]
['агьвалатдикай', 1]
['гьажамжамдин', 1]
['рангарин', 1]
['халкьдизни', 1]
['баркалла', 1]
['гьуьридин', 1]
['наврузбегдикай', 1]
['нисиналди', 1]
['кiвал-югъ', 1]
['къайдада', 1]
['алдатмишайди', 1]
['перини', 1]
['акатунихъайни', 1]
['тахъана', 1]
['хьаналда', 1]
['рафтар', 1]
['бешламишналда', 1]
['периди', 1]
['чiурна', 1]
['мет-кьил', 1]
['ахкъатнатiа', 1]
['вичизни', 1]
['ахкъатай', 1]
['катна…', 1]
['басрухар', 1]
['гужар', 1]
['назирарни', 1]
['гьуьрини', 1]
['катнач', 1]
['перидикай', 1]
['фикирариз', 1]
['йифди', 1]
['ксанвачир', 1]
['пайдахри', 1]
['лепе', 1]
['шегьердихъ', 1]
['магьрумна', 1]
['вучда-вучдач', 1]
['гьикiда-гьикiдач', 1]
['геле', 1]
['падни', 1]
['гьуьридиз', 1]
['ясдин', 1]
['пайдахриз', 1]
['сифтени-сифте', 1]
['къужахламишна', 1]
['темен', 1]
['ацукьарна', 1]
['мехъеррик', 1]
['тiуьна-хъвана', 1]
['паярии', 1]
['хтана63', 1]
['хвани', 1]
['ахварикди', 1]
['эхтибарвал', 1]
['чилериз', 1]
['везир-векил', 1]
['фикирдикай', 1]
['акъудин', 1]
['пачагьлугъдай', 1]
['мал-затi', 1]
['ихтилатрай', 1]
['рахунрай', 1]
['акунарни', 1]
['туьквендал', 1]
['къачузвачир', 1]
['къачузвай', 1]
['чуьнуьхзава', 1]
['гьалтай', 1]
['шейэрай', 1]
['эверун', 1]
['ихтилатриз', 1]
['хвавилиз', 1]
['дем', 1]
['чкайриз', 1]
['галай-галайвал', 1]
['тирдини', 1]
['тажирдикай', 1]
['гафарихъ', 1]
['тажирдик', 1]
['варисди', 1]
['виже', 1]
['ракъурин', 1]
['авунни', 1]
['гьал-агьвалат', 1]
['ахъаюн', 1]
['галукьай', 1]
['ниятрикай', 1]
['рекьимир', 1]
['кьацiура', 1]
['югъуз', 1]
['ични', 1]
['чар', 1]
['рахкура', 1]
['йида', 1]
['къуватлуди', 1]
['еке-гъвечiивилиз', 1]
['рангариз', 1]
['агъурвилериз', 1]
['хьтинбур', 1]
['алимриз', 1]
['ксариз', 1]
['фахрадиз', 1]
['виридиз', 1]
['ичериз', 1]
['фикирдик', 1]
['акатнавай', 1]
['нянрихъ', 1]
['чуьнуьхнавай', 1]
['сирлу', 1]
['кiвалахдин', 1]
['хийирдалай', 1]
['бубадив', 1]
['ведреда', 1]
['ведредиз', 1]
['гьинватiани', 1]
['фикирдалди', 1]
['рангунинбур', 1]
['алимар', 1]
['духтурар', 1]
['жерегьар', 1]
['ахтармишунар', 1]
['сирдай', 1]
['пачагьдик', 1]
['къурху', 1]
['агьузарди', 1]
['хьанвайдан', 1]
['тапшуругъдикай', 1]
['гадари', 1]
['хийирдилай', 1]
['сифтедай', 1]
['тайци', 1]
['кек', 1]
['кекяда', 1]
['чiарни', 1]
['юзадач', 1]
['чирайвал', 1]
['муьжуьд', 1]
['жегьилар', 1]
['чарни', 1]
['жегьиларни', 1]
['алукiнавайбур', 1]
['алимдакайни', 1]
['гъамуни', 1]
['чиник', 1]
['гъам', 1]
['сефилвал', 1]
['хуьквемир', 1]
['дерт-агьвалдикай', 1]
['ведредавай', 1]
['гьазуррай', 1]
['гъилериз', 1]
['дарманни', 1]
['вегьирай', 1]
['къакъажна', 1]
['ведредин', 1]
['гъилел', 1]
['дасмални', 1]
['са-садаз', 1]
['эличрай', 1]
['дасмалдал', 1]
['михьрай', 1]
['башламишайтiа', 1]
['ахпани', 1]
['иличайвалди', 1]
['чiугуртiа', 1]
['рахкуррай', 1]
['чарче', 1]
['тапшургъар', 1]
['куьмекзаватiа', 1]
['дертлу', 1]
['кутазвай', 1]
['агьан', 1]
['ксурай', 1]
['къатармишайди', 1]
['чирайди', 1]
['вилаятриз', 1]
['акъатнавайди', 1]
['кiвалахрикай', 1]
['гададихъ', 1]
['акалайдилай', 1]
['цававай', 1]
['гъетерини', 1]
['закайни', 1]
['гъетерни', 1]
['межлисдик', 1]
['кумазди', 1]
['квадарнач', 1]
['авурдилай', 1]
['сусан', 1]
['эбеди', 1]
['жезмалда8', 1]
['яшемиш', 1]
['цеве', 1]
['фикьадар', 1]
['гъетар', 1]
['гьакьадар', 1]
['техсирни', 1]
['кьилар', 1]
['къуьнарилай', 1]
['сеци', 1]
['дуьздаказ', 1]
['икрамнач', 1]
['масада', 1]
['канзейвал', 1]
['килигнач', 1]
['фикьатiар', 1]
['гьакьатiар', 1]
['улун', 1]
['кьийибурун', 1]
['мукьа-кьилийри', 1]
['гьахьтин', 1]
['зулум', 1]
['ами', 1]
['авазвай', 1]
['вирибурулайни', 1]
['пагьагьдиз', 1]
['кени', 1]
['патарихъай', 1]
['гуьрчеквилиз', 1]
['акьуллувилиз', 1]
['уларини', 1]
['ергъи', 1]
['галцiамри', 1]
['фихьтин', 1]
['ашукьар', 1]
['чiурузвай', 1]
['кыстахдиз', 1]
['дережазих', 1]
['гуьречквилих', 1]
['акьулзих', 1]
['къазвач', 1]
['тахвурай', 1]
['акьудза', 1]
['атiуда', 1]
['кiалхандиз', 1]
['кьаркьушум', 1]
['цида', 1]
['патарихъ', 1]
['нуькерар', 1]
['къарардих', 1]
['танишарна', 1]
['сарвигуьлан', 1]
['вичих', 1]
['гелкъезвай', 1]
['хкъана', 1]
['алачухдик', 1]
['хъийизвач', 1]
['калигайтiа', 1]
['кьенва', 1]
['вахтунлай', 1]
['кьейиди', 1]
['касдивайни', 1]
['ганвачир', 1]
['сацизни', 1]
['канзвачир', 1]
['вахтунза', 1]
['гичiезвай', 1]
['гичiевиляй', 1]
['къарувушар', 1]
['инихъай', 1]
['аних', 1]
['анихъай', 1]
['иних', 1]
['авазвайса', 1]
['жедан', 1]
['къаравушриз', 1]
['икьадар', 1]
['инсанривай', 1]
['фикiа', 1]
['жи', 1]
['уларикай', 1]
['абруз', 1]
['къаравушар', 1]
['къваларал', 1]
['лукiра', 1]
['язавай', 1]
['халичайри', 1]
['куьцуькнавай', 1]
['халичейрин', 1]
['ванал', 1]
['гъаларалди', 1]
['цiукьунвай', 1]
['ястухар', 1]
['кьуьляр', 1]
['гьяз', 1]
['къвезвачир', 1]
['явашдаказ', 1]
['цуьквезин', 1]
['эхъвендикай', 1]
['чiитiкьена', 1]
['хиялрикай', 1]
['куьцуькуьн', 1]
['вирибуру', 1]
['къацуна', 1]
['ени', 1]
['инсанрилай', 1]
['гьакьул', 1]
['камаллувал', 1]
['ца', 1]
['девлетдин', 1]
['гуза', 1]
['вакайни', 1]
['жеза', 1]
['канзавач', 1]
['галукьей', 1]
['галцiамар', 1]
['садаг', 1]
['уларайни', 1]
['цiайлпанар', 1]
['них', 1]
['кенивал', 1]
['закун', 1]
['хьейтiа', 1]
['девлутлу', 1]
['рекьинни', 1]
['гьакiан', 1]
['эгере', 1]
['жезей', 1]
['лагьанатiа', 1]
['амманки', 1]
['акьулдин', 1]
['пайни', 1]
['девлетрих', 1]
['гузач', 1]
['гьакуматдихни', 1]
['акьулзалди', 1]
['инсятза', 1]
['гъилар', 1]
['девлетрикай', 1]
['галачизни', 1]
['дуьнядал', 1]
['девлетзи', 1]
['къенихвал', 1]
['аразал', 1]
['гъизва', 1]
['пачагьзивай', 1]
['къучуна', 1]
['рушарни', 1]
['девлетлудиз', 1]
['тагурбур', 1]
['ятiан', 1]
['гафаралди', 1]
['суьгьбетчиди', 1]
['куьтягьарна', 1]
['ктiунвай', 1]
['кiир', 1]
['ацаз', 1]
['акъадариз', 1]
['къвалар', 1]
['дагъларай', 1]
['кiирни', 1]
['некiедиз', 1]
['язавачиртiа', 1]
['тухудачир', 1]
['лугьузватiа', 1]
['чирдай', 1]
['везиррив', 1]
['илчийривай', 1]
['жузуда', 1]
['илчийри', 1]
['пачагьдиг', 1]
['агакьарда', 1]
['пачагьвилелай', 1]
['летинин', 1]
['шагьаббас', 1]
['карвансарадиз', 1]
['карвансарадикай', 1]
['канда', 1]
['ихтилитар', 1]
['ачухна', 1]
['гьамбарханадиз', 1]
['тукунвай', 1]
['инсанрин', 1]
['якар', 1]
['ниэр', 1]
['туказ', 1]
['якукай', 1]
['хуьрекар', 1]
['къачагърин', 1]
['чiехидавай', 1]
['къачагъди', 1]
['манатдихъ', 1]
['къачагъ', 1]
['агучiна', 1]
['халичидални', 1]
['акунмазни', 1]
['каравансара', 1]
['элкъурна', 1]
['анбур', 1]
['хтана23', 1]
['акунрай', 1]
['таяр-туьшерилай', 1]
['аялрилай', 1]
['тафаватлу', 1]
['гьвечiибур', 1]
['къугъунрал', 1]
['кьуьнтерагар', 1]
['жилияр', 1]
['къиягъунал', 1]
['чiехибуру', 1]
['туькуьрдай', 1]
['аялринни', 1]
['тафават', 1]
['тафаватни', 1]
['етимвал', 1]
['амайбурулай', 1]
['кесибвилиз', 1]
['данайрив', 1]
['лакiаб', 1]
['гуьзгуь', 1]
['данаяр', 1]
['виняй', 1]
['яваш-явашдиз', 1]
['язвай', 1]
['герекни', 1]
['тушар', 1]
['жуьрба-жуьре', 1]
['зулумкар', 1]
['квазни-квачизни', 1]
['дуьзбур', 1]
['рахадайла', 1]
['масадан', 1]
['башламишдай', 1]
['эфендияр', 1]
['куьнни', 1]
['гележегда', 1]
['крарай', 1]
['алакьдай', 1]
['ихтилатрихъ', 1]
['акалдай', 1]
['хандихъ', 1]
['дуьньядин', 1]
['вакъиаяр', 1]
['сеферди', 1]
['башламишайла', 1]
['кичiени', 1]
['гафунал', 1]
['жуьрэтлу', 1]
['назир-везирдизни', 1]
['жаллатiризни', 1]
['рекьидайвал', 1]
['дустагъди', 1]
['жаллатiрини', 1]
['везирризни', 1]
['хандивай', 1]
['тiалабнатiани', 1]
['асмишун', 1]
['элдизни', 1]
['агъзурралди', 1]
['жаллатiрин', 1]
['лакъаб', 1]
['тарагъажрин', 1]
['жаллатiди', 1]
['тахсирар', 1]
['ханумдиз', 1]
['жедалда', 1]
['михьивилелди', 1]
['элдин', 1]
['асмишна', 1]
['кьиникь', 1]
['аллагьни', 1]
['акъуд', 1]
['асмишайтiани', 1]
['ханумдивай', 1]
['тамшуругъ', 1]
['гъурай', 1]
['акъуллу', 1]
['авуникди', 1]
['тахьунихъай', 1]
['гъамлу', 1]
['кьуд-вад', 1]
['цiивдай', 1]
['къубу', 1]
['сад-', 1]
['мекве', 1]
['къубудиз', 1]
['алахънайтiани', 1]
['бейни', 1]
['гьалтнач', 1]
['элкъвен', 1]
['хведай', 1]
['рехъни', 1]
['хажалатни', 1]
['гишинвилини', 1]
['кьас', 1]
['кьванни', 1]
['хкин', 1]
['туьтуьнилай', 1]
['физ-тефиз', 1]
['сардаран', 1]
['кьейитiа', 1]
['абаса', 1]
['кьуни', 1]
['ягъалмиш', 1]
['тiалдиз', 1]
['дармандикай', 1]
['дердинизни', 1]
['ийизвачир', 1]
['рекьидайди', 1]
['а-а-а', 1]
['тiуьруькьуьм', 1]
['гуьгъуьнай', 1]
['гьамани', 1]
['хтуниз', 1]
['везирдиз', 1]
['хандини', 1]
['хтунал', 1]
['мензилдай', 1]
['акунатадиз', 1]
['эгъуьна', 1]
['юргъа', 1]
['везирдилайни', 1]
['алудзавачир', 1]
['къвалалай', 1]
['фуралай', 1]
['элечiна', 1]
['нуькеррини', 1]
['леэндал', 1]
['гьалтайла', 1]
['тiекве', 1]
['суалдизни', 1]
['хгун', 1]
['гадара', 1]
['тамамарна', 1]
['муьрхъуь', 1]
['юкьвалай', 1]
['чкадив', 1]
['кiусунивай', 1]
['ваалейкум', 1]
['кьиллелай', 1]
['кьулу-кьулухъ', 1]
['адай', 1]
['акъатзамачир', 1]
['назир-везирдни', 1]
['мегьтал', 1]
['хъфимир', 1]
['акунатiа', 1]
['ахъайнавай', 1]
['ракьай', 1]
['цiурурдай', 1]
['гьуьлдандин', 1]
['атайлани', 1]
['гуьжет', 1]
['чуруда', 1]
['кьадардилай', 1]
['далудиз', 1]
['тарагъажриз', 1]
['хкатна32', 1]
['кьабулай', 1]
['шагьли-шагьабас', 1]
['тавдиз', 1]
['кiватiда', 1]
['садакай', 1]
['кiевяй', 1]
['акъуддатiа', 1]
['тавда', 1]
['авайбуру', 1]
['гъулгьула', 1]
['ацукьнавайбур', 1]
['лукiар', 1]
['чiарарикай', 1]
['аватдалди', 1]
['къуллугъчияр', 1]
['чанар', 1]
['алайбуруни', 1]
['тестикьар', 1]
['лугьудайвал', 1]
['дуланажагь', 1]
['къуллугъчийри', 1]
['къуллугь', 1]
['ийизватiа', 1]
['гьахъ-дуван', 1]
['атiузватiа', 1]
['куьчейра', 1]
['эски', 1]
['алукiнавичи-вич', 1]
['ухшардиз', 1]
['хъуьтiуьи', 1]
['зулумат', 1]
['къвазвай', 1]
['гьавани', 1]
['чилени', 1]
['ракiарихь', 1]
['кагьулдиз', 1]
['вич-вичик', 1]
['векъидаказ', 1]
['кьежинни', 1]
['кьурурдай', 1]
['шагьли', 1]
['шагьабасанан', 1]
['хатурдай', 1]
['шагьли-шагьабасни', 1]
['гелягь', 1]
['атанатiани', 1]
['гьадани', 1]
['дуванбегидин', 1]
['дарихвал', 1]
['аладарун', 1]
['кiвалерай', 1]
['шел', 1]
['шагьабас', 1]
['къенез', 1]
['уьзенгдикай', 1]
['инжиклувал', 1]
['динжна', 1]
['къекъуьрна', 1]
['гатаналагьана', 1]
['къушни', 1]
['гъапавай', 1]
['векьерни', 1]
['фу-къафунни', 1]
['зат1арай', 1]
['къуншини', 1]
['девлетлуди', 1]
['ужуз', 1]
['кiвалахдайди', 1]
['шеэр', 1]
['фу-къафун', 1]
['кьунач', 1]
['юзадалди', 1]
['камни', 1]
['туьтiуьнмаз', 1]
['ацукьар', 1]
['къуншидивай', 1]
['къавурда', 1]
['къафун', 1]
['недалди', 1]
['уьзенг', 1]
['къадаш', 1]
['вахкунни', 1]
['пачагьдинди', 1]
['уьзенгар', 1]
['ягъайтiани', 1]
['ахъайдач', 1]
['чуьнуьхнавайди', 1]
['векилриз', 1]
['галчiуриз', 1]
['квел', 1]
['язни', 1]
['къекъуьникай', 1]
['алайбуру', 1]
['тегьердикай', 1]
['турдакай', 1]
['вилаятрай', 1]
['визирар', 1]
['акьудна', 1]
['къуллугърал', 1]
['кесибар', 1]
['везирвиле', 1]
['хъвериз', 1]
['лугьузвайтiа', 1]
['дердер', 1]
['гъамар', 1]
['ишезвай', 1]
['хъуьрезвай', 1]
['алатзава', 1]
['гузвач', 1]
['хтана38', 1]
['нехирбан', 1]
['нехирбандиз', 1]
['тахьуниз', 1]
['девлетлудин', 1]
['дуванбегдин', 1]
['ракiарихъди', 1]
['эхирки', 1]
['папарив', 1]
['къазидин', 1]
['папар', 1]
['кiелайди', 1]
['гъуьлуьвни', 1]
['цiицiилидиз', 1]
['кiелуртiа', 1]
['кiелда', 1]
['зарафат', 1]
['яхцiурни', 1]
['яшдиз', 1]
['агакьнавайла', 1]
['нехирдин', 1]
['маларин', 1]
['мягьледа', 1]
['кiел-кхьин', 1]
['нехирдивни', 1]
['кiелунин', 1]
['илифар', 1]
['кхьидай', 1]
['кьул', 1]
['расиз', 1]
['кiелрай', 1]
['элиф', 1]
['бей', 1]
['тей…', 1]
['элифар', 1]
['жузар', 1]
['куьтягьай', 1]
['сейирдиз', 1]
['муькъуьв', 1]
['регъвериз', 1]
['карвандик', 1]
['девейри', 1]
['чуькьведа', 1]
['цiицiализиз', 1]
