['буго', 638]
['сордоги', 4]
['гiамал', 4]
['дунялалде', 4]
['тiохда', 4]
['элъ', 4]
['чiвала', 4]
['ватила', 4]
['кiвела', 4]
['хiинкъи', 4]
['тана', 4]
['вачiиндал', 4]
['эхедеги', 4]
['ичiабго', 4]
['рохел', 4]
['бусада', 4]
['тiоцеве', 4]
['вахчунги', 4]
['анкьабго', 4]
['дуего', 4]
['жалалдаса', 4]
['бихьана', 4]
['рагiана', 4]
['вукiа', 4]
['букiинеб', 4]
['гьенире', 4]
['бацiанила', 4]
['сверухъ', 4]
['кодоса', 4]
['дагьабго', 4]
['цоцахъ', 4]
['ралагьун', 4]
['асие', 4]
['камураб', 4]
['батиларо', 4]
['сагiаталъ', 4]
['сас', 4]
['цiакъал', 4]
['баккараб', 4]
['рахъараб', 4]
['гiазухъахiаб', 4]
['къвачiа', 4]
['рицанила', 4]
['гьерсал', 4]
['васал', 4]
['сабаблъун', 4]
['бугоян', 4]
['къварилъи', 4]
['бегьиларилан', 4]
['ворчiанила', 4]
['ина', 4]
['къоги', 4]
['рикiкiун', 4]
['вахчанила', 4]
['нартасда', 4]
['роханила', 4]
['гьоболлъухъ', 4]
['гьабсагiаталъ', 4]
['лъаларищ', 4]
['гъосда', 4]
['баккулеб', 4]
['бакъалда', 4]
['ралъдалъан', 4]
['заманаялдасан', 4]
['авлахъ', 4]
['хъала', 4]
['махi', 4]
['белъун', 4]
['ретiине', 4]
['алъул', 4]
['горбода', 4]
['бай', 4]
['жоялъул', 4]
['гiаламат', 4]
['бакъуца', 4]
['рогьинегiан', 4]
['щварав', 4]
['гiилла', 4]
['гiадамас', 4]
['рахь', 4]
['тiом', 4]
['гьоркьов', 4]
['нужеца', 4]
['йигей', 4]
['кьечiого', 4]
['ясалъги', 4]
['къого', 4]
['вахъа', 4]
['тiогьиве', 4]
['батiи-батiияб', 4]
['чед', 4]
['рихьулел', 4]
['вацасда', 4]
['тiамизе', 4]
['гьоркьовеги', 4]
['гвендалде', 4]
['щивниги', 4]
['буссинабун', 4]
['рехе', 4]
['лъудби', 4]
['щибан', 4]
['кьолон', 4]
['лъил', 4]
['аскiор', 4]
['къанила', 4]
['векерулев', 4]
['къоролалъ', 4]
['цiехезе', 4]
['ин', 4]
['лъугьаниги', 4]
['чiвалел', 4]
['нохъодул', 4]
['чiобогояб', 4]
['берцинал', 4]
['яцал', 4]
['ясаз', 4]
['чiвана', 4]
['чiварав', 4]
['валагьизе', 4]
['ролъги', 4]
['гьабуге', 4]
['саламгiалайкум', 4]
['вугоха', 4]
['речiчiараб', 4]
['кьураби', 4]
['гьадабго', 4]
['ракьалде', 4]
['вугищ', 4]
['гьазие', 4]
['индал', 4]
['халкъги', 4]
['бугъа', 4]
['рахъалдасан', 4]
['цiакъаб', 4]
['щула', 4]
['рахан', 4]
['ханасги', 4]
['вехьги', 4]
['унго', 4]
['цiарги', 4]
['лъазабун', 4]
['ракьа', 4]
['тамахлъун', 4]
['кiолеб', 4]
['ятулей', 4]
['заманалъ', 4]
['ругилан', 4]
['ани', 4]
['виччан', 4]
['аскар', 4]
['хутiарал', 4]
['гурде', 4]
['пуд', 4]
['гiажаиблъи', 4]
['вихьаравго', 4]
['бусен', 4]
['хъат', 4]
['макьидаса', 4]
['хiинкъарав', 4]
['гьабула', 4]
['ахiулев', 4]
['бералги', 4]
['миккиялъ', 4]
['хьвагiун', 4]
['хур', 4]
['ахiи', 4]
['дицаги', 4]
['чиясухъе', 4]
['аскарги', 4]
['букiаниги', 4]
['нуцiаги', 4]
['рагьун', 4]
['хiалтiуде', 4]
['магiарда', 4]
['мугъзада', 4]
['щвезабун', 4]
['вачiинегiан', 4]
['вачiунеб', 4]
['бикъараб', 4]
['параялъ', 4]
['ссун', 4]
['гiадинаб', 4]
['мугь', 4]
['гьебсагiат', 4]
['кiкiуй', 4]
['саламги', 4]
['йигеб', 4]
['тiохiок', 4]
['жий', 4]
['борхьие', 4]
['цiезе', 4]
['бикьулеб', 4]
['изну', 4]
['моцiги', 4]
['рукъалде', 4]
['хiажатаб', 4]
['хiинчi', 4]
['вукiинчiо', 4]
['батулеб', 4]
['гiанкiу', 4]
['гвадарижо', 4]
['гiолохъабаз', 4]
['ворчiизе', 4]
['нукар', 4]
['рукъалда', 4]
['ххазабунила', 4]
['гьагъав', 4]
['воханила', 4]
['гiадамасда', 4]
['абуниги', 4]
['гьакiкiан', 4]
['батiа', 4]
['бичун', 4]
['нуцiа', 4]
['чваххун', 4]
['бегьулеб', 4]
['куса', 4]
['хъвалеб', 4]
['рахъ-рахъалде', 4]
['тiамичiила', 4]
['хiажат', 4]
['гьабила', 4]
['ракiалдеги', 4]
['васасулги', 4]
['бугел', 4]
['маркiачiул', 4]
['ракъун', 4]
['кьижарав', 4]
['гьаракьги', 4]
['гьарулаго', 4]
['бикъизе', 4]
['хiунсанила', 4]
['хiур', 4]
['нуцiил', 4]
['гьединлъидал', 4]
['лъугьаравго', 4]
['нуцiида', 4]
['бегьула', 4]
['багiарараб', 4]
['хинаб', 4]
['чехьги', 4]
['цараца', 4]
['гьерсихъан', 4]
['суалалъе', 4]
['зодоб', 4]
['кiола', 4]
['гiачивехь', 4]
['мискинав', 4]
['цiурал', 4]
['азайниве', 4]
['вехь', 4]
['нукарас', 4]
['гiакълуялъе', 4]
['лъелъе', 4]
['гiодобги', 4]
['хiурхiи', 4]
['кьералъул', 4]
['виххун', 4]
['ккарав', 4]
['бологи', 4]
['хъизанги', 4]
['гьоболасул', 4]
['дибирасухъе', 4]
['хiалтiизе', 4]
['гьитiинабго', 4]
['хунжрузул', 4]
['гьарурал', 4]
['ричизе', 4]
['гiадамасе', 4]
['гьабигьанасул', 4]
['ханждал', 4]
['ассаламу', 4]
['гьацiул', 4]
['гвандинив', 4]
['сагiат', 4]
['вичарухъанас', 4]
['гiодун', 4]
['къосун', 4]
['рикiкiад', 4]
['букiина', 4]
['боржине', 4]
['рукiана', 4]
['бахiаралъ', 4]
['тiолабго', 4]
['чумартихъе', 4]
['билълъайги', 4]
['кiилкiал', 4]
['хисе', 4]
['буртинаялъухъ', 4]
['къолонилъаб', 4]
['бесдалав', 4]
['цiоросаролъил', 4]
['как', 4]
['дандчiвай', 4]
['цiоросаролъ', 4]
['къуватал', 4]
['ганчiихъе', 4]
['аллагьасда', 4]
['бахарган', 4]
['цiобасул', 4]
['махiрум', 4]
['лъола', 4]
['ислам', 4]
['рохьил', 4]
['заманаялдаса', 4]
['бидул', 4]
['каж', 4]
['тамирхьаби', 4]
['унтарай', 4]
['квас', 4]
['гiашура', 4]
['къоялда', 3]
['ахикье', 3]
['бачiарабали', 3]
['гъорлъе', 3]
['лъикiаланго', 3]
['ругев', 3]
['гiадинав', 3]
['залимав', 3]
['къуват', 3]
['лъугьанщинаб', 3]
['кiихiи', 3]
['лъугьарав', 3]
['рахъалдехун', 3]
['цилгiинги', 3]
['васасги', 3]
['щвеларо', 3]
['цiуладе', 3]
['ритiулел', 3]
['нусавго', 3]
['кьолболъа', 3]
['бехъерхъун', 3]
['гурев', 3]
['гьелъухъа', 3]
['пачахiасе', 3]
['цiияб', 3]
['нахъасан', 3]
['къасд', 3]
['гьалъги', 3]
['ракiалъе', 3]
['вижарав', 3]
['бихьулеб', 3]
['рахъалда', 3]
['рукiалиде', 3]
['нажас', 3]
['бадиса', 3]
['оцги', 3]
['баче', 3]
['гьороца', 3]
['ургъизеги', 3]
['пачахiги', 3]
['чинаридул', 3]
['гьалмагъ', 3]
['накалда', 3]
['гьобо', 3]
['къавуда', 3]
['гьабигьанги', 3]
['магжида', 3]
['гiодовеги', 3]
['ритiанила', 3]
['мегежкiодо', 3]
['алги', 3]
['мухъ', 3]
['рилълъун', 3]
['рохь', 3]
['каратi', 3]
['цiорон', 3]
['хiетiеги', 3]
['рукъзал', 3]
['тiокiалъ', 3]
['хадусала', 3]
['рокъоеги', 3]
['кварида', 3]
['малъун', 3]
['тела', 3]
['вахъе', 3]
['гъоркьияб', 3]
['холев', 3]
['кьола', 3]
['иццухъе', 3]
['27', 3]
['цiодор', 3]
['28', 3]
['васасде', 3]
['боржунеб', 3]
['батiаго', 3]
['зодикьераб', 3]
['жалги', 3]
['зобалда', 3]
['речiанила', 3]
['хъулухъ', 3]
['къачiаданила', 3]
['чiурхiанила', 3]
['щвей', 3]
['рекiа', 3]
['хъатгiан', 3]
['гъудгiан', 3]
['бетiералде', 3]
['бухъизабунила', 3]
['рачiинегiан', 3]
['жалгоги', 3]
['жидедаго', 3]
['гъосие', 3]
['аскiой', 3]
['яхi', 3]
['чодул', 3]
['алъги', 3]
['малълъанила', 3]
['нужго', 3]
['кiалъазе', 3]
['чiорал', 3]
['гьекъанила', 3]
['рукiине', 3]
['ворхун', 3]
['хвалченги', 3]
['гъоркьан', 3]
['вакканила', 3]
['гiадай', 3]
['хьул', 3]
['гьекъолеб', 3]
['кванан-гьекъон', 3]
['къец', 3]
['вугони', 3]
['дибир', 3]
['магьари', 3]
['бегьуларилан', 3]
['рикiкiадасан', 3]
['пача', 3]
['накiкi', 3]
['ятун', 3]
['лъай', 3]
['хъулби', 3]
['гаргаданила', 3]
['гьарулей', 3]
['сураталда', 3]
['вуссине', 3]
['хiалбихьизегiан', 3]
['гьабилаан', 3]
['ахiанже', 3]
['мегiералда', 3]
['асги', 3]
['гьанибе', 3]
['гiунтiараб', 3]
['хабарги', 3]
['ралъдалъе', 3]
['хъвараб', 3]
['гьабичiила', 3]
['лъалкi', 3]
['ретiараб', 3]
['рекiараб', 3]
['халалъуда', 3]
['рагьтiе', 3]
['гъастiа', 3]
['долъул', 3]
['эл', 3]
['жакъаги', 3]
['мехги', 3]
['эбелалде', 3]
['ахiиги', 3]
['абулаго', 3]
['аскiобго', 3]
['сверулеб', 3]
['чвердон', 3]
['кьилиги', 3]
['чiолорхъоги', 3]
['рекiине', 3]
['нухги', 3]
['кьабанила', 3]
['лъе', 3]
['гъотiодаса', 3]
['гвангъун', 3]
['балагьани', 3]
['бухiулеб', 3]
['лъугьине', 3]
['харда', 3]
['биччай', 3]
['бихьидал', 3]
['бортараб', 3]
['щвезабе', 3]
['гiасияб', 3]
['гьасги', 3]
['нилъее', 3]
['хiор', 3]
['лъороб', 3]
['лъедон', 3]
['рагiалдеги', 3]
['чара', 3]
['нур', 3]
['гьараниги', 3]
['жиде-жидер', 3]
['роржун', 3]
['жиндиргоги', 3]
['гiунила', 3]
['тiамичiого', 3]
['гъварилъуда', 3]
['гiачиязул', 3]
['рахьдал', 3]
['азарго', 3]
['беразда', 3]
['гьабсагiатги', 3]
['кьерги', 3]
['ялъуни', 3]
['лъабкъого', 3]
['бакъвараб', 3]
['рачiаян', 3]
['рортанила', 3]
['макьилъ', 3]
['хiинкъараб', 3]
['вахъарав', 3]
['ячiаян', 3]
['цогияс', 3]
['дидаго', 3]
['гiун', 3]
['лъугьунеб', 3]
['баргъичги', 3]
['квешав', 3]
['лъималазе', 3]
['кьолев', 3]
['кире', 3]
['векеранила', 3]
['эбел-инсуца', 3]
['гiеретiги', 3]
['бекун', 3]
['къватiив', 3]
['бугелъул', 3]
['бакiалдасан', 3]
['бергьанила', 3]
['векерун', 3]
['тiаделъун', 3]
['къасде', 3]
['кiалтiе', 3]
['кьабизе', 3]
['нохъо', 3]
['чiухiараб', 3]
['ясазул', 3]
['ахиралда', 3]
['абичiила', 3]
['гьоко', 3]
['щвейгун', 3]
['лъидаго', 3]
['гьабеян', 3]
['гьабулаанила', 3]
['балаанила', 3]
['сапаралъ', 3]
['кьвагьун', 3]
['кiанцiулев', 3]
['жанисан', 3]
['рагiалдаги', 3]
['хiатiалги', 3]
['гьекъолев', 3]
['рахъалде', 3]
['гьоболлъи', 3]
['сулайманицаги', 3]
['чiваге', 3]
['ракканила', 3]
['ругоанила', 3]
['мукiурлъанила', 3]
['къотiиялда', 3]
['руссанила', 3]
['кьабулев', 3]
['рахiаталда', 3]
['векерухъан', 3]
['ирга', 3]
['гьабунги', 3]
['гурилан', 3]
['ургъалида', 3]
['вихьанила', 3]
['чiорги', 3]
['валагьидал', 3]
['регизарунила', 3]
['къачiай', 3]
['майданалде', 3]
['мадар', 3]
['унти', 3]
['угьун', 3]
['цохiого', 3]
['тiубараб', 3]
['кiалдиса', 3]
['ахiи-хiур', 3]
['исмагiилие', 3]
['кватiараб', 3]
['рештiине', 3]
['эбел-эмен', 3]
['рагъулел', 3]
['чидай', 3]
['вугоян', 3]
['бегьила', 3]
['вакъун', 3]
['пиринчi', 3]
['яккулей', 3]
['абулей', 3]
['гьецiокъ', 3]
['гiарабузанги', 3]
['гьалъухъ', 3]
['йикiине', 3]
['кколилан', 3]
['чiолев', 3]
['исмагiилги', 3]
['инсухъе', 3]
['тiамулел', 3]
['кiвечiого', 3]
['гьаниса', 3]
['куркьбалги', 3]
['живги', 3]
['гьадав', 3]
['жиндихъе', 3]
['хваралдаса', 3]
['ахiулеб', 3]
['вачiаян', 3]
['гiарабузанида', 3]
['чiванин', 3]
['вокьулев', 3]
['ричiун', 3]
['лъел', 3]
['нахъвуссун', 3]
['гьесдаго', 3]
['хадусеб', 3]
['столалда', 3]
['берцин', 3]
['къачiан', 3]
['щварабго', 3]
['аскiобе', 3]
['нухде', 3]
['бухiеян', 3]
['чвахун', 3]
['наязул', 3]
['ханалъ', 3]
['рагiалдасан', 3]
['ччугiица', 3]
['яцалъухъе', 3]
['рогьиналде', 3]
['квербацi', 3]
['батилин', 3]
['ясалдаги', 3]
['тагьаби', 3]
['гьарулеб', 3]
['тагьиги', 3]
['цiикiкiарав', 3]
['хъаравуллъуда', 3]
['бокьов', 3]
['кечi', 3]
['килищги', 3]
['киназго', 3]
['квине', 3]
['цiогьор', 3]
['хъалаялда', 3]
['яккун', 3]
['тiасияб', 3]
['бетiергьанчиясул', 3]
['чiарав', 3]
['заманги', 3]
['вачiуна', 3]
['кьолболъанго', 3]
['ватиларо', 3]
['кьабураб', 3]
['хвалчаца', 3]
['гьелъги', 3]
['кьода', 3]
['вачiиналде', 3]
['пурхун', 3]
['муинги', 3]
['къватiий', 3]
['бе-э', 3]
['гiурулъе', 3]
['нарталги', 3]
['къагiидаялда', 3]
['тiутiун', 3]
['муиниде', 3]
['гiи-боцiигун', 3]
['гiи-боцiи', 3]
['нухдасан', 3]
['ракьги', 3]
['муиницаги', 3]
['кколаанила', 3]
['бакiго', 3]
['мугьги', 3]
['бецукицаги', 3]
['бакараб', 3]
['рохьосан', 3]
['балагьараб', 3]
['тiохiокги', 3]
['гьасдаги', 3]
['лагiе', 3]
['бугищали', 3]
['берталъе', 3]
['магьалги', 3]
['борхьица', 3]
['йиччан', 3]
['цiалкiу', 3]
['гiакдал', 3]
['гъвари', 3]
['хадубги', 3]
['лъадае', 3]
['нусалда', 3]
['гiолев', 3]
['кiалъалеб', 3]
['боржун', 3]
['гьебни', 3]
['нечон', 3]
['лъолев', 3]
['бицинчiого', 3]
['гвадарижояс', 3]
['михъал', 3]
['лъугьиндал', 3]
['рачi', 3]
['нахъисеб', 3]
['суалал', 3]
['нукарасул', 3]
