['буго', 300]
['хiажиев', 3]
['гiабдула', 3]
['тарихалда', 3]
['бечед', 3]
['рагiарав', 3]
['гiалимчи', 3]
['профессор', 3]
['жирковас', 3]
['поэзиялда', 3]
['а', 3]
['учительлъун', 3]
['сулейманов', 3]
['бечелъи', 3]
['анагiан', 3]
['гьединавлъун', 3]
['гiолохъанчи', 3]
['гiарацги', 3]
['бетiерлъи', 3]
['хiалтiулел', 3]
['кандидат', 3]
['бекь', 3]
['бокьулев', 3]
['исупхiажияс', 3]
['жинцагоги', 3]
['гьарулаан', 3]
['бихьизабизе', 3]
['яцалъул', 3]
['бачун', 3]
['цiалулев', 3]
['гiадав', 3]
['аскiор', 3]
['гiажаибго', 3]
['гiабасил', 3]
['аскiоса', 3]
['лъиего', 3]
['гьединазул', 3]
['тiокiаб', 3]
['гьабурав', 3]
['гiалил', 3]
['эхеде', 3]
['дандчiвазе', 3]
['дицаги', 3]
['рагiалде', 3]
['махил', 3]
['гьури', 3]
['цiад', 3]
['дилъ', 3]
['тiадеги', 3]
['карпаталъул', 3]
['хасел', 3]
['кiал', 3]
['гьикъун', 3]
['гьаркьихъе', 3]
['ватана', 3]
['хурхун', 3]
['радал', 3]
['къала', 3]
['гьимун', 3]
['бихьинал', 3]
['холеб', 3]
['разилъун', 3]
['кьеян', 3]
['гiагарал', 3]
['речiчiана', 3]
['дий', 3]
['цохiого', 3]
['гiажаибаб', 3]
['абила', 3]
['гьавурав', 3]
['тiурччи', 3]
['кинан', 3]
['вихьана', 3]
['михъида', 3]
['хiур', 3]
['чiварав', 3]
['лъималазда', 3]
['ахiаниги', 3]
['божарал', 3]
['кiиабизе', 3]
['бекун', 3]
['цебеккун', 3]
['наиблъун', 3]
['батун', 3]
['нусго', 3]
['цiал', 3]
['кьабун', 3]
['къватiисан', 3]
['гiунтiулареб', 3]
['хiалалда', 3]
['чвахула', 3]
['чiезабулеб', 3]
['бихьизабулеб', 3]
['рагiабазда', 3]
['гьуинал', 3]
['магiнаби', 3]
['форма', 3]
['куц', 3]
['жидеда', 3]
['данделъи', 3]
['цiорол', 3]
['матiу', 3]
['адабияталда', 3]
['гьаниса', 3]
['бегьуларо', 3]
['щолел', 3]
['тiегьги', 3]
['берцинабги', 3]
['балагьизе', 3]
['къиралзабазецин', 3]
['рахине', 3]
['захiматал', 3]
['бичiчiулев', 3]
['лъицаниги', 3]
['асарги', 3]
['бахiарай', 3]
['дарай', 3]
['кибго', 3]
['вацiцiадав', 3]
['инчiеб', 3]
['бечедаб', 3]
['халкъияб', 3]
['журнал', 3]
['къайисил', 3]
['хъирул', 3]
['чiарав', 3]
['гiемерисеб', 3]
['бухьараб', 3]
['бухiулеб', 3]
['сверулев', 3]
['хiатiида', 3]
['сверана', 3]
['гiалимзабазда', 3]
['вахана', 3]
['60', 3]
['пасихiаб', 3]
['ракьалде', 3]
['аниги', 3]
['харабаз', 3]
['вичiчiизе', 3]
['кьер', 3]
['байрахъалда', 3]
['гiагарай', 3]
['рараб', 3]
['рукъ', 3]
['къадалъ', 3]
['жугьаби', 3]
['нах', 3]
['гiадада', 3]
['къанихъ', 3]
['ургъизе', 3]
['творчествоялъе', 3]
['хасиятаб', 3]
['пагьму', 3]
['гьечiилан', 3]
['чiикiаб', 3]
['мацiги', 3]
['бажаричiо', 3]
['дибирлъиги', 3]
['саназ', 3]
['йокьулелде', 3]
['цебеги', 3]
['гьикъула', 3]
['йокьун', 3]
['как', 3]
['радалалде', 3]
['кечiалъул', 3]
['гали', 3]
['шагiирзабазул', 3]
['унгояб', 3]
['махщелги', 3]
['къваригiуна', 3]
['къотiи', 3]
['доктор', 3]
['сиражудин', 3]
['хiайбулаевас', 3]
['гъоркьияб', 3]
['хiажи', 3]
['жиб-жиб', 3]
['абухъего', 3]
['ваккизе', 3]
['щайгурелъул', 3]
['гъваридал', 3]
['лъайги', 3]
['бичiчiиги', 3]
['щолареб', 3]
['щибниги', 3]
['гiаламат', 3]
['лъарал', 3]
['лъица', 3]
['муъминатихъ', 3]
['гьединги', 3]
['анищал', 3]
['хiажатаб', 3]
['пикруги', 3]
['хадусеб', 3]
['накiкiги', 3]
['лълъар', 3]
['квен', 3]
['шагьри', 3]
['моцiрол', 3]
['тiабигiаталъул', 3]
['щобазул', 3]
['кьурул', 3]
['хатi', 3]
['гiамал-хасият', 3]
['дирги', 3]
['таваккал', 3]
['лъималазул', 3]
['цiурал', 3]
['гьезулъ', 3]
['къуват', 3]
['нодо', 3]
['цiаралъ', 3]
['нусабго', 3]
['хiасратаб', 3]
['хъвай', 3]
['рахъизе', 3]
['рабигiатица', 3]
['гъарин', 3]
['валлагь', 3]
['чорхол', 3]
['гьай', 3]
['хъизаналъул', 3]
['кколароан', 3]
['вукiунаан', 3]
['ихдалил', 3]
['къваригiелалъ', 3]
['хъизанги', 3]
['йокьарай', 3]
['рокъоре', 3]
['данделъана', 3]
['нижехъе', 3]
['рарал', 3]
['бокьилаан', 3]
['батизеги', 3]
['хiатiил', 3]
['кида', 3]
['лъараб', 3]
['гьесдаса', 3]
['пандурги', 3]
['кiутiун', 3]
['бакъанги', 3]
['абилеб', 3]
['чурадил', 3]
['ватун', 3]
['ратана', 3]
['хiасрат', 3]
['ячарай', 3]
['рокъой', 3]
['саринал', 3]
['къватiие', 3]
['поэтазул', 3]
['гiолил', 3]
['рагiулилан', 3]
['бортун', 3]
['гьарараб', 3]
['беролеб', 3]
['кiкiалабиги', 3]
['бецiлъун', 3]
['авлахъалги', 3]
['лъалъан', 3]
['тiупун', 3]
['цiан', 3]
['ракьул', 3]
['абидал', 3]
['гьаюн', 3]
['муъминат', 3]
['къебедмухiамад', 3]
['ккурав', 3]
['азаралда', 3]
['къайис', 3]
['хiурулгiин', 3]
['диналъ', 3]
['меседилаб', 3]
['гьумер', 3]
['ахiе', 3]
['виччай', 3]
['довго', 3]
['ватулев', 3]
['ахирги', 3]
['чiаразде', 3]
['щвезабуна', 3]
['шамилица', 3]
['рагъиде', 3]
['гьасул', 3]
['валагьана', 3]
['азбаралъуве', 3]
['дандчiвай', 3]
['ретiарав', 3]
['теян', 3]
['кiанцiун', 3]
['муридал', 3]
['щвезабун', 3]
['кiалтiа', 3]
['бегьана', 3]
['пандур', 3]
['гьесухъе', 3]
['чiагiдал', 3]
['гiорто', 3]
['херал', 3]
['бугебали', 3]
['шагiирзаби', 3]
['назмаби', 3]
['чагiазе', 3]
['гурелъул', 3]
['гъазаваталъе', 3]
['боцiи-рикъзи', 3]
['гьесдехун', 3]
['унго-унгоял', 3]
['кьолев', 3]
['чiезавизе', 3]
['босула', 3]
['мугiрузде', 3]
['хер', 3]
['басрияб', 3]
['бахъарав', 3]
['камилав', 3]
['къиматги', 3]
['хабалъ', 3]
['барав', 3]
['инсуда', 3]
['цiва', 3]
['ихтилат', 3]
['сариналги', 3]
['шигiрабиги', 3]
['щибха', 3]
['ункъо', 3]
['рекiелъги', 3]
['къудукьа', 3]
['мусалас', 3]
['кiвана', 3]
['нухал', 3]
['гiатiид', 3]
['чiечiо', 3]
['байбихьун', 3]
['хасиятал', 3]
['абухъе', 3]
['букiинчiебани', 3]
['рокьиялде', 3]
['кьоларо', 3]
['бицаниги', 3]
['рижарал', 3]
['кьучiалда', 3]
['хадуй', 3]
['рокъул', 3]
['гьалагаб', 3]
['рекiеда', 3]
['рекiараб', 3]
['кiалдиб', 3]
['ихтияр', 3]
['цiул', 3]
['тiокiав', 3]
['хинкiалги', 3]
['магiишаталда', 3]
['хасияталъул', 3]
['тайпа', 3]
['битi', 3]
['хiалихьалъи', 3]
['хинкiал', 3]
['квешаб', 3]
['ишал', 3]
['къисматгун', 3]
['къуркьуларо', 3]
['къоларо', 3]
['кьолъун', 3]
['хитiаб', 3]
['вугониги', 3]
['карпаталдасан', 3]
['мунилан', 3]
['рихун', 3]
['туманкi', 3]
['хвасар', 3]
['чiухiи', 3]
['лага', 3]
['чiвачiо', 3]
['ккела', 3]
['кьалда', 3]
['хварал', 3]
['васалги', 3]
['росги', 3]
['хутiарай', 3]
['гьелъги', 3]
['ячiинин', 3]
['чанцiул', 3]
['вачун', 3]
['росдаца', 3]
['вукiанила', 3]
['цоцазул', 3]
['рекiун', 3]
['санагiат', 3]
['сахаб', 3]
['рахiат', 3]
['гiагарлъиги', 3]
['росасда', 3]
['йигеб', 3]
['кiиязулго', 3]
['бегьулеб', 3]
['эбел-эменги', 3]
['тiалъи', 3]
['гiашилтiе', 3]
['гiадай', 3]
['гiадинай', 3]
['руччабиги', 3]
['бихьана', 3]
['гьоркьосан', 3]
['цiехана', 3]
['ан', 3]
['суд', 3]
['хунзахъе', 3]
['вахчун', 3]
['цояс', 3]
['ватiалъун', 3]
['дандчiван', 3]
['борхалъиялда', 3]
['байрахъ', 3]
['гьесулгун', 3]
['мухiканго', 3]
['шагiирлъун', 3]
['гiуцiарал', 3]
['хiикмат', 3]
['бакъалда', 3]
['релълъарал', 3]
['угьизин', 3]
['гьудгьуд', 3]
['ругъун', 3]
['унго-унгояб', 3]
['лъиданиги', 3]
['рухiияб', 3]
['эркен', 3]
['ахiанин', 3]
['жидеца', 3]
['векалъул', 3]
['рагiарал', 3]
['росабазул', 3]
['росуги', 3]
['махiмудилгун', 3]
['цебетiеялъе', 3]
['халкъул', 3]
['гьогьен', 3]
['рорхатал', 3]
['цересел', 3]
['цiунула', 3]
['боркьараб', 3]
['цоялъ', 3]
['махсара', 3]
['гiодоб', 3]
['тiалаб', 3]
['ишалъулъ', 3]
['гурилан', 3]
['хiусенил', 3]
['кьолел', 3]
['лъалареб', 3]
['лъие', 3]
['тартиб', 3]
['хiасилалда', 3]
['тiанусиса', 3]
['ахiизеги', 3]
['цевеса', 3]
['тiагiунев', 3]
['унтун', 3]
['кочiодалъун', 3]
['лъай-хъвай', 3]
['хiикмалъи', 3]
['бихьизабун', 3]
['щулияб', 3]
['кьурал', 3]
['поэмаялда', 3]
['къагiида', 3]
['рецц-бакъ', 3]
['долда', 3]
['дунялалъулго', 3]
['масъала', 3]
['кумекалдалъун', 3]
['къагiидаби', 3]
['рикiкiунеб', 3]
['рукiанин', 3]
['къагiидаялда', 3]
['гiаданлъи', 3]
['хуриса', 3]
['букiиналъ', 3]
['ратун', 3]
['гьарзаяб', 3]
['ихдал', 3]
['гiадинаб', 3]
['хъахiабросдае', 3]
['цiализеги', 3]
['шагiирасе', 3]
['хутiарал', 3]
['л', 3]
['бачiун', 3]
['гiищкъуги', 3]
['гiелму', 3]
['баху', 3]
['балагьаниги', 3]
['дибирасда', 3]
['цiехон', 3]
['пиша', 3]
['яшав', 3]
['гiурав', 3]
['чiечiого', 3]
['айилан', 3]
['мавлидал', 3]
['гiумруялъе', 3]
['ч', 3]
['кигiанго', 3]
['чiваби', 3]
['ишги', 3]
['багiадацил', 3]
['хьихьун', 3]
['къачiана', 3]
['гьуинаб', 3]
['гiолохъабазул', 3]
['нижги', 3]
['мухiума', 3]
['гьараниги', 3]
['хiама', 3]
['гiарашил', 3]
['ракiарун', 3]
['ражабие', 3]
['ражабил', 3]
['гiумарги', 3]
['кiодолъи', 3]
['бачараб', 3]
['берцинлъиялъул', 3]
['ичiабилеб', 3]
['бичiчiулаан', 3]
['рукiунел', 3]
['букiина', 3]
['соналдаса', 3]
['гiалибег', 3]
['бецiал', 3]
['ахiарав', 3]
['чучизе', 3]
['йитiана', 3]
['ятана', 3]
['дибир', 3]
['гiолохъабигун', 3]
['дагьа-макъаб', 3]
['лъил', 3]
['елъана', 3]
['бицина', 3]
['магiад', 3]
['рихараб', 3]
['квас', 3]
['жийгоги', 3]
['жамилатги', 3]
['вуссинегiан', 3]
['гурого', 3]
['ккелеб', 3]
['написатил', 3]
['чiолареб', 3]
['хадуса', 3]
['ражабица', 3]
['шайхулислам', 3]
['рузман', 3]
['бахъарал', 2]
['гiалимзабиги', 2]
['цо-цоязул', 2]
['литератураялда', 2]
['лирикаялда', 2]
['даражаялъул', 2]
['щвезабизелъун', 2]
['бахинабуна', 2]
['ратила', 2]
['шартiазда', 2]
['раниги', 2]
['гьаваялъул', 2]
['гьундул', 2]
['гiадамалъ', 2]
['гiарщалде', 2]
['цоцаздаса', 2]
['рикiкiад', 2]
['цолъизе', 2]
['кiоларел', 2]
['героязул', 2]
['къокъаб', 2]
['2', 2]
['шартiал', 2]
['хиса', 2]
['басиял', 2]
['къасидатазул', 2]
['хваниги', 2]
['биччанте', 2]
['гiелалъе', 2]
['полковник', 2]
['чваханиги', 2]
['чилайдул', 2]
['гъалал', 2]
['хьопол', 2]
['рагiулеб', 2]
['чiва', 2]
['рачiинчiого', 2]
['хъахiабги', 2]
['бичiчiуларо', 2]
['росдада', 2]
['кули', 2]
['абулаанила', 2]
['хъахiабросуйилан', 2]
['ратулел', 2]
['щулалъаби', 2]
['жаниса', 2]
['хъахiабросуги', 2]
['кьалулги', 2]
['росдалги', 2]
['киса-кибего', 2]
['магiнаги', 2]
['рехсолеб', 2]
['i9i4', 2]
['гьабулезе', 2]
['абулел', 2]
['цадахъго', 2]
['почтовой', 2]
['гьабунилан', 2]
['гiадамазги', 2]
['рагъулел', 2]
['багiарал', 2]
['партизанал', 2]
['тiадкъаял', 2]
['рагъулаб', 2]
['руссинарун', 2]
['риччана', 2]
['лирикаялъ', 2]
['толароан', 2]
['бурангун', 2]
['магiарулал', 2]
['эркенаб', 2]
['зонода', 2]
['къвалги', 2]
['магiарулалъул', 2]
['зани', 2]
['зама-заманалда', 2]
['коллективияб', 2]
['щивасул', 2]
['азбаралда', 2]
['гурун', 2]
['щула', 2]
['лъаларел', 2]
['ватiаналде', 2]
['руссинчiо', 2]
['лабазан', 2]
['гiалиев', 2]
['ретiел-хьитги', 2]
['магiишаталъул', 2]
['галаби', 2]
['ишалъе', 2]
['махшелги', 2]
['церетiурал', 2]
['кьерда', 2]
['чiезабун', 2]
['председатель', 2]
['колхозалъе', 2]
['гьабулей', 2]
['кiиабилей', 2]
['бакiазда', 2]
['хiасанов', 2]
['хiасратав', 2]
['кибего', 2]
['i20', 2]
['аби', 2]
['тарих', 2]
['i944', 2]
['чачаналде', 2]
['i956', 2]
['рачiунаго', 2]
['умумузул', 2]
['хасавюрт', 2]
['шагьаралда', 2]
['хабадеги', 2]
['албуриев', 2]
['творчествоги', 2]
['жиндицагоги', 2]
['рукiаралани', 2]
['гьалбалгун', 2]
['хоб', 2]
['рикiкiунареб', 2]
['махiмутiил', 2]
['бекьдерие', 2]
['ургъичiого', 2]
['кудали', 2]
['абиялъе', 2]
['гiелмуялъе', 2]
['хiалтiарав', 2]
['гiисаев', 2]
['битiахъего', 2]
['кавсарат', 2]
['хiалтiулей', 2]
['гiуцiиялъул', 2]
['кiалдире', 2]
['кiалъалеб', 2]
['хаган', 2]
['ле', 2]
['дидехун', 2]
['гiисал', 2]
['мухiамадида', 2]
['культураялъул', 2]
['хiайбулаев', 2]
['инсухъе', 2]
