['буго', 376]
['гiелмиял', 4]
['шагiирзабазулги', 4]
['бакiлъун', 4]
['пачаясул', 4]
['иццул', 4]
['чiва', 4]
['рохьал', 4]
['рагiул', 4]
['гiатiидго', 4]
['машгьурал', 4]
['рагъ', 4]
['тарихалда', 4]
['блок', 4]
['колхозалда', 4]
['соназул', 4]
['кьеялъул', 4]
['хiалтiул', 4]
['гьабиялъе', 4]
['хiалтiулел', 4]
['творчествоялъул', 4]
['тiубай', 4]
['цiунараб', 4]
['гiиллалъун', 4]
['бекь', 4]
['хiалалъ', 4]
['хабадеги', 4]
['ахиралда', 4]
['кiун', 4]
['бихьизабизе', 4]
['бачун', 4]
['гiилла', 4]
['гьанжесеб', 4]
['гiисаев', 4]
['вижарав', 4]
['гiадав', 4]
['м', 4]
['гiабасил', 4]
['гьесухъ', 4]
['ле', 4]
['аскiоса', 4]
['устар', 4]
['эхеде', 4]
['муигун', 4]
['дандчiвазе', 4]
['дицаги', 4]
['цiад', 4]
['хасел', 4]
['сардал', 4]
['радал', 4]
['тiохил', 4]
['йигоан', 4]
['чохтiо', 4]
['къала', 4]
['гьимиги', 4]
['гьимун', 4]
['бихьинал', 4]
['магiарда', 4]
['дий', 4]
['лъугiана', 4]
['гiасруялъул', 4]
['цоцазда', 4]
['цояз', 4]
['цогидазул', 4]
['абила', 4]
['базаралде', 4]
['дидаса', 4]
['михъида', 4]
['хiур', 4]
['ахiаниги', 4]
['божарал', 4]
['кьурарал', 4]
['михъазул', 4]
['цоцалъ', 4]
['цебеккун', 4]
['кочiохъаби', 4]
['гвангъарал', 4]
['рагiабазда', 4]
['гьабуниги', 4]
['форма', 4]
['босичiого', 4]
['жанире', 4]
['гiажаиблъи', 4]
['жидеда', 4]
['тiегьги', 4]
['кисан', 4]
['кьуниги', 4]
['живгоги', 4]
['бахiарай', 4]
['бижараб', 4]
['тiабигiияб', 4]
['i974', 4]
['гьалбалги', 4]
['чiарав', 4]
['рачi', 4]
['гiащикъасул', 4]
['абурай', 4]
['гьенисан', 4]
['бакьулъ', 4]
['кьурун', 4]
['некiо', 4]
['гьазул', 4]
['вахана', 4]
['пасихiаб', 4]
['харабаз', 4]
['къанагiатги', 4]
['ячiарай', 4]
['мария', 4]
['дихъе', 4]
['къадалъ', 4]
['тiармида', 4]
['ахирисеб', 4]
['лахiзаталда', 4]
['вукъаниги', 4]
['гiашилтiа', 4]
['цогидаб', 4]
['инхоса', 4]
['гьикъула', 4]
['гьаниве', 4]
['хiамил', 4]
['батула', 4]
['бугебгiан', 4]
['газета', 4]
['гали', 4]
['хiажи', 4]
['тiехь', 4]
['гiусманхiажи', 4]
['мухiамадовас', 4]
['мацiалде', 4]
['такрар', 4]
['хутiула', 4]
['азарго', 4]
['жанибги', 4]
['щолареб', 4]
['харбал', 4]
['рукiинчiо', 4]
['къойилго', 4]
['къиса', 4]
['чiужугiаданалъе', 4]
['гiуцiизе', 4]
['шамалъул', 4]
['квен', 4]
['къиматаб', 4]
['гiамал-хасият', 4]
['ясбер', 4]
['гiурул', 4]
['нусабго', 4]
['хутiила', 4]
['ралагьизе', 4]
['газеталда', 4]
['къулараб', 4]
['беразул', 4]
['чiужуялъ', 4]
['ватила', 4]
['вукiунаан', 4]
['гiолилал', 4]
['аваданлъи', 4]
['мавлид', 4]
['къуръан', 4]
['ихдалил', 4]
['гiашурал', 4]
['лъугiун', 4]
['гъов', 4]
['зигара', 4]
['цо-цоял', 4]
['киназдаго', 4]
['унаго', 4]
['гiолохъабазда', 4]
['тункун', 4]
['ботiролъ', 4]
['кида', 4]
['лъараб', 4]
['рагiичiо', 4]
['гьесдаса', 4]
['бакъанги', 4]
['абилеб', 4]
['аваданав', 4]
['саринал', 4]
['хъвалев', 4]
['рагiабазухъ', 4]
['рагiулилан', 4]
['гьевгун', 4]
['гiахьалчiиса', 4]
['цо-цояз', 4]
['гьарараб', 4]
['магiица', 4]
['таманча', 4]
['абидал', 4]
['рукiуна', 4]
['хiурулгiин', 4]
['борхалъи', 4]
['гьумер', 4]
['ахiе', 4]
['щивав', 4]
['кколаро', 4]
['вачана', 4]
['дандчiвай', 4]
['циндаго', 4]
['ретiарав', 4]
['теян', 4]
['берги', 4]
['щвезабун', 4]
['гьабулаго', 4]
['нуцiил', 4]
['гьабсагiат', 4]
['бугебали', 4]
['у', 4]
['боцiи-рикъзи', 4]
['даран', 4]
['сабру', 4]
['гъваридго', 4]
['кьолев', 4]
['мугiрузде', 4]
['бихьарав', 4]
['бахъарав', 4]
['лъачiо', 4]
['рагiад', 4]
['свине', 4]
['чiаян', 4]
['къалам', 4]
['кинха', 4]
['рохелги', 4]
['ботiролъе', 4]
['ракiалдаса', 4]
['гьаракiуниса', 4]
['бакьагьечiиса', 4]
['щивас', 4]
['бачунеб', 4]
['хасиятал', 4]
['бигьаяб', 4]
['бицаниги', 4]
['даража', 4]
['гьалагаб', 4]
['гьинал', 4]
['кiалдиб', 4]
['гьедигiан', 4]
['тiокiав', 4]
['хинкiалги', 4]
['росасул', 4]
['махiмудиеги', 4]
['толаан', 4]
['къулана', 4]
['квешаб', 4]
['боцiи', 4]
['заманаялъул', 4]
['рокьигун', 4]
['карпаталдасан', 4]
['мунилан', 4]
['лъукъун', 4]
['квералги', 4]
['гiолохъанав', 4]
['ккела', 4]
['васалги', 4]
['дицаго', 4]
['хутiарай', 4]
['гьелъги', 4]
['гьавун', 4]
['рекiкi', 4]
['махiачица', 4]
['цiатiанихъе', 4]
['гвандинив', 4]
['виччан', 4]
['цоцазул', 4]
['ин', 4]
['рахiат', 4]
['аскiой', 4]
['росасда', 4]
['лъугьине', 4]
['бегьулеб', 4]
['кiудияй', 4]
['берталъе', 4]
['гьалбадерил', 4]
['гьудулалъ', 4]
['нухалда', 4]
['хьвадулеб', 4]
['квеш', 4]
['кiолаан', 4]
['борхалъиялда', 4]
['хъахiабросулъес', 4]
['мухiканго', 4]
['хiикмат', 4]
['мацiалъ', 4]
['гiашилтiаса', 4]
['гьудгьуд', 4]
['хiинчi', 4]
['киб', 4]
['эб', 4]
['жавабал', 4]
['нухде', 4]
['унго-унгояб', 4]
['хiаталдаса', 4]
['диниял', 4]
['лъиданиги', 4]
['асаразулъ', 4]
['гъойсубулиялъул', 4]
['миллияб', 4]
['игьали', 4]
['махiмудилгун', 4]
['бухьен', 4]
['гьогьен', 4]
['ахiмадов', 4]
['гьабидал', 4]
['тiалаб', 4]
['советияб', 4]
['гiумруялъулги', 4]
['гiазизов', 4]
['чакар', 4]
['гьаризеги', 4]
['гъира', 4]
['гьитiинго', 4]
['бокьулаан', 4]
['цевеса', 4]
['ражабги', 4]
['гьаби', 4]
['лъай-хъвай', 4]
['баянал', 4]
['ясалъе', 4]
['щулияб', 4]
['балеб', 4]
['ракiалъул', 4]
['йигин', 4]
['хъахiал', 4]
['къагiида', 4]
['образал', 4]
['хвечiо', 4]
['абичiо', 4]
['куцалъ', 4]
['гiаданлъи', 4]
['ратун', 4]
['гьарзаяб', 4]
['гiищкъуги', 4]
['добго', 4]
['нухлул', 4]
['букiинчiин', 4]
['лъугьанила', 4]
['цiарал', 4]
['яшав', 4]
['чiечiого', 4]
['узухъда', 4]
['гьабизеги', 4]
['чiолароан', 4]
['ккелилан', 4]
['къваригiел', 4]
['къачiана', 4]
['бана', 4]
['махiмудгун', 4]
['гьуинаб', 4]
['гьадабго', 4]
['гьараниги', 4]
['щванила', 4]
['лъималги', 4]
['курак', 4]
['къулгiадухъ', 4]
['гiумарил', 4]
['тiубанго', 4]
['цойги', 4]
['мунагь', 4]
['воре', 4]
['бецiал', 4]
['гучаб', 4]
['ахiарав', 4]
['тiармил', 4]
['хiажалъун', 4]
['щведал', 4]
['кинида', 4]
['ккей', 4]
['кколей', 4]
['дибир', 4]
['гiусманил', 4]
['букiанилан', 4]
['ясаз', 4]
['рокьуде', 4]
['дарсал', 4]
['рихараб', 4]
['бакъанида', 4]
['киниги', 4]
['какдаса', 4]
['букiа', 4]
['гурого', 4]
['кканила', 4]
['балагь', 4]
['кванан', 4]
['хадуса', 4]
['чагурги', 4]
['хiетiе', 4]
['лагъил', 4]
['инчiо', 4]
['рекъечiо', 4]
['гьалбадерида', 4]
['чуги', 4]
['цiибил', 4]
['къачiараб', 4]
['щвела', 4]
['рещтiараб', 4]
['нижей', 4]
['гунащев', 4]
['ракiаз', 4]
['рещтiина', 4]
['хъваларищ', 4]
['рокьулги', 4]
['цiикiкiарал', 3]
['лъазабун', 3]
['харбалги', 3]
['биценалги', 3]
['асараздасан', 3]
['ахиралде', 3]
['басмаялда', 3]
['гьаваялъул', 3]
['щвечiо', 3]
['вихьула', 3]
['хабал', 3]
['гiадалаб', 3]
['гiишкъу', 3]
['гiадамалъ', 3]
['чiоларо', 3]
['цоцаздаса', 3]
['къокъаб', 3]
['вукiаравани', 3]
['сонги', 3]
['индал', 3]
['гьабиялъул', 3]
['дагъистаналде', 3]
['бегьулаан', 3]
['гьудул-гьалмагъзаби', 3]
['толел', 3]
['къасидатазул', 3]
['поэзиялъул', 3]
['хваниги', 3]
['биччанте', 3]
['тiехьги', 3]
['творческияб', 3]
['гiолеб', 3]
['сулейман', 3]
['гiуна', 3]
['классик', 3]
['гiишкъул', 3]
['полковник', 3]
['цун', 3]
['чилайдул', 3]
['лъар', 3]
['бакънал', 3]
['хъвалаго', 3]
['батiаго', 3]
['росдада', 3]
['унго-унголъунги', 3]
['щулалъаби', 3]
['гьабсагiаталдаги', 3]
['нахъего', 3]
['культура', 3]
['росдалги', 3]
['ахкент', 3]
['районалда', 3]
['армиялда', 3]
['цiикiкiараб', 3]
['абулел', 3]
['улкабазул', 3]
['дахадаевасул', 3]
['багiарал', 3]
['хiажиев', 3]
['гiабдула', 3]
['бандаз', 3]
['бечед', 3]
['гiалимчи', 3]
['профессор', 3]
['жирковас', 3]
['поэзиялда', 3]
['къвалги', 3]
['магiарулалъул', 3]
['учительлъун', 3]
['сулейманов', 3]
['щула', 3]
['гьединавлъун', 3]
['гiолохъанчи', 3]
['гiарацги', 3]
['бетiерлъи', 3]
['кандидат', 3]
['хiасанов', 3]
['тарих', 3]
['бокьулев', 3]
['исупхiажияс', 3]
['жинцагоги', 3]
['гьарулаан', 3]
['хабалалъе', 3]
['яцалъул', 3]
['цевегосев', 3]
['цiалулев', 3]
['кавсарат', 3]
['гiажаибго', 3]
['хаган', 3]
['дидехун', 3]
['мухiамадида', 3]
['гьединазул', 3]
['гьабурав', 3]
['гiалил', 3]
['ицц', 3]
['рагiалде', 3]
['махил', 3]
['дилъ', 3]
['рикiкiана', 3]
['гьикъун', 3]
['цiадал', 3]
['гьаркьихъе', 3]
['ватана', 3]
['хурхун', 3]
['гiужалъ', 3]
['гъоркьан', 3]
['холеб', 3]
['разилъун', 3]
['изну', 3]
['кьеян', 3]
['рахъалдасан', 3]
['гiагарал', 3]
['цохiого', 3]
['къачiан', 3]
['тiурччи', 3]
['лъималазда', 3]
['кiиабизе', 3]
['бекун', 3]
['наиблъун', 3]
['батун', 3]
['гьавизе', 3]
['кiвечiеб', 3]
['къватiисан', 3]
['гiунтiулареб', 3]
['жоялда', 3]
['хiалалда', 3]
['чвахула', 3]
['чiезабулеб', 3]
['бихьизабулеб', 3]
['гьуинал', 3]
['магiнаби', 3]
['куц', 3]
['гьенибги', 3]
['данделъи', 3]
['сунда', 3]
['матiу', 3]
['адабияталда', 3]
['гвангъараб', 3]
['гьаниса', 3]
['бегьуларо', 3]
['щолел', 3]
['берцинабги', 3]
['къиралзабазецин', 3]
['рахине', 3]
['захiматал', 3]
['дагьал', 3]
['бичiчiулев', 3]
['эркенлъи', 3]
['лъан', 3]
['лъицаниги', 3]
['асарги', 3]
['гiолилазе', 3]
['дарай', 3]
['кибго', 3]
['вацiцiадав', 3]
['инчiеб', 3]
['бечедаб', 3]
['халкъияб', 3]
['хiамзат', 3]
['журнал', 3]
['гiемерисеб', 3]
['сверулев', 3]
['гьай-гьай', 3]
['бакiаб', 3]
['гьир', 3]
['хiатiида', 3]
['годекiанив', 3]
['рагiизе', 3]
['сверана', 3]
['гiалимзабазда', 3]
['60', 3]
['аниги', 3]
['вичiчiизе', 3]
['заниялда', 3]
['байрахъалда', 3]
['хъахiлъи', 3]
['рараб', 3]
['тiугьдул', 3]
['рикiун', 3]
['къанихъ', 3]
['мисаллъун', 3]
['ургъизе', 3]
['творчествоялъе', 3]
['хiайран', 3]
['хасиятаб', 3]
['абичiого', 3]
['чiикiаб', 3]
['гiелмуги', 3]
['мацiги', 3]
['бажаричiо', 3]
['дибирлъиги', 3]
['саназ', 3]
['йокьулелде', 3]
['цебеги', 3]
['кечiалъ', 3]
['гьавги', 3]
['гьоболасда', 3]
['йокьун', 3]
['киндай', 3]
['радалалде', 3]
['кечiалъул', 3]
['свераниги', 3]
['шагiирзабазул', 3]
['унгояб', 3]
['махщелги', 3]
['къваригiуна', 3]
['доктор', 3]
['сиражудин', 3]
['хiайбулаевас', 3]
['гъоркьияб', 3]
['алфазал', 3]
['жиб-жиб', 3]
['абухъего', 3]
['ваккизе', 3]
['цiехезе', 3]
['щайгурелъул', 3]
['гъваридал', 3]
['тiурал', 3]
['лъайги', 3]
['бичiчiиги', 3]
['тiадги', 3]
['гiаламат', 3]
['лайлал', 3]
['къаданиб', 3]
['къого', 3]
['лъица', 3]
['муъминатихъ', 3]
['гьанги', 3]
['анищал', 3]
['хiажатаб', 3]
['пикруги', 3]
['хадусеб', 3]
['лъицаго', 3]
['накiкiги', 3]
['лълъар', 3]
['хъахiилаб', 3]
['зодихъе', 3]
['шагьри', 3]
['моцiрол', 3]
['тiабигiаталъул', 3]
['хiайранаб', 3]
['щобазул', 3]
['тiогьилаб', 3]
['хатi', 3]
['кочiохъанас', 3]
['рокьуе', 3]
['гiечiо', 3]
['лъималазул', 3]
['гьезулъ', 3]
['цiалидал', 3]
['чiахiа', 3]
['нодо', 3]
['къиматал', 3]
['тiалил', 3]
['най', 3]
['цiаралъ', 3]
['рагiула', 3]
['къец', 3]
['чармил', 3]
['каву', 3]
['гiазаб', 3]
['хъвай', 3]
['рахъизе', 3]
['рабигiатица', 3]
['гъарин', 3]
['валлагь', 3]
['гьоркьохъеб', 3]
['черхалъул', 3]
['лагаялъул', 3]
['зодил', 3]
['хъизаналъул', 3]
['кколароан', 3]
['къваригiелалъ', 3]
['хъизанги', 3]
['вугелъул', 3]
['диде', 3]
['данделъана', 3]
['гъираялда', 3]
['жамагiат', 3]
['течiого', 3]
['рагiидал', 3]
['дидехунги', 3]
['нижехъе', 3]
['рарал', 3]
['хiикматаб', 3]
['гьанжеги', 3]
['гiужалда', 3]
['батизеги', 3]
['хiатiил', 3]
['сардилъ', 3]
['пандурги', 3]
['роцiараб', 3]
['бугищ', 3]
['чурадил', 3]
['ватун', 3]
['гьабурал', 3]
['ратана', 3]
['ячарай', 3]
['рокъой', 3]
['гьечiебищ', 3]
['къватiие', 3]
['поэтазул', 3]
['гiолил', 3]
['лъани', 3]
